BF,7190022,TEMP,4.55786499e+002
BF,7190024,TEMP,4.60260345e+002
BF,7190025,TEMP,4.57316895e+002
BF,7190026,TEMP,4.58816315e+002
BF,7190030,TEMP,4.51896912e+002
BF,7190031,TEMP,4.54226929e+002
BF,7190032,TEMP,4.56695557e+002
BF,7190033,TEMP,4.53608398e+002
BF,7190034,TEMP,4.55200714e+002
BF,7190035,TEMP,4.58818054e+002
BF,7190036,TEMP,4.55828522e+002
BF,7190037,TEMP,4.57359680e+002
BF,7190046,TEMP,4.64674713e+002
BF,7190054,TEMP,4.56037750e+002
BF,7190055,TEMP,4.56466217e+002
BF,7190056,TEMP,4.57113922e+002
BF,7190057,TEMP,4.58016998e+002
BF,7190058,TEMP,4.59205231e+002
BF,7190059,TEMP,4.60701935e+002
BF,7190060,TEMP,4.62522919e+002
BF,7190110,TEMP,4.40562958e+002
BF,7190118,TEMP,4.71176849e+002
BF,7190119,TEMP,4.75389252e+002
BF,7190120,TEMP,4.77979919e+002
BF,7190121,TEMP,4.79363312e+002
BF,7190122,TEMP,4.79884613e+002
BF,7190123,TEMP,4.79808044e+002
BF,7190124,TEMP,4.79318390e+002
BF,7190125,TEMP,4.78537933e+002
BF,7190126,TEMP,4.77545959e+002
BF,7190127,TEMP,4.76391968e+002
BF,7190128,TEMP,4.75105682e+002
BF,7190129,TEMP,4.73699310e+002
BF,7190130,TEMP,4.72170471e+002
BF,7190131,TEMP,4.70503723e+002
BF,7190132,TEMP,4.68670563e+002
BF,7190133,TEMP,4.66630066e+002
BF,7190134,TEMP,4.64337311e+002
BF,7190135,TEMP,4.61744812e+002
BF,7190136,TEMP,4.58816254e+002
BF,7190137,TEMP,4.55547760e+002
BF,7190138,TEMP,4.52020538e+002
BF,7190139,TEMP,4.48481903e+002
BF,7190140,TEMP,4.45415741e+002
BF,7190141,TEMP,4.43185333e+002
BF,7190142,TEMP,4.41853424e+002
BF,7190143,TEMP,4.41423523e+002
BF,7190144,TEMP,4.41945221e+002
BF,7190145,TEMP,4.43143707e+002
BF,7190146,TEMP,4.44712830e+002
BF,7190147,TEMP,4.46455536e+002
BF,7190148,TEMP,4.48251923e+002
BF,7190149,TEMP,4.50027191e+002
BF,7190150,TEMP,4.51732697e+002
BF,7190151,TEMP,4.53341888e+002
BF,7190152,TEMP,4.54846130e+002
BF,7190153,TEMP,4.56243530e+002
BF,7190154,TEMP,4.57534363e+002
BF,7190155,TEMP,4.58720337e+002
BF,7190156,TEMP,4.59802124e+002
BF,7190157,TEMP,4.60781433e+002
BF,7190158,TEMP,4.61657471e+002
BF,7190159,TEMP,4.62427673e+002
BF,7190160,TEMP,4.63086517e+002
BF,7190161,TEMP,4.63623657e+002
BF,7190162,TEMP,4.64023102e+002
BF,7190163,TEMP,4.64261505e+002
BF,7190164,TEMP,4.64306458e+002
BF,7190165,TEMP,4.64112427e+002
BF,7190166,TEMP,4.63624420e+002
BF,7190167,TEMP,4.62759125e+002
BF,7190168,TEMP,4.61404633e+002
BF,7190169,TEMP,4.59405243e+002
